contrast,energy,homogeneity,correlation,lbp_mean,lbp_std,label
9.406574289711232,0.06687787885252525,0.5800405536507949,0.9924577106373298,5.39404296875,2.1708920127372036,CGA
10.331871890306472,0.06413028501147296,0.5526023865247593,0.9930753906636421,5.33599853515625,2.2154096783589723,CGA
10.331871890306472,0.06413028501147296,0.5526023865247593,0.9930753906636421,5.33599853515625,2.2154096783589723,CGA
9.986736332847855,0.06297726541320546,0.5364814975719336,0.9951579542534207,5.3006591796875,2.1950616082287167,CGA
9.986736332847855,0.06297726541320546,0.5364814975719336,0.9951579542534207,5.3006591796875,2.1950616082287167,CGA
12.810990079011674,0.06406706278563917,0.5461856970526984,0.9917130547919225,5.324951171875,2.2223776456668123,CGA
7.672019707320775,0.05085741821971542,0.5473460882834916,0.9949793789734439,5.30572509765625,2.189697877235425,CGA
12.810990079011674,0.06406706278563917,0.5461856970526984,0.9917130547919225,5.324951171875,2.2223776456668123,CGA
11.748794751496014,0.06308535553538651,0.5299181189561515,0.9931818076299408,5.29052734375,2.241889269198207,CGA
11.748794751496014,0.06308535553538651,0.5299181189561515,0.9931818076299408,5.29052734375,2.241889269198207,CGA
7.294842316247257,0.06475036985863779,0.5505749728181196,0.99329616611208,5.36053466796875,2.257438357250628,CGA
7.294842316247257,0.06475036985863779,0.5505749728181196,0.99329616611208,5.36053466796875,2.257438357250628,CGA
9.68247132978657,0.05939434526553746,0.5181718804216018,0.9915348385230711,5.27044677734375,2.2958470585833086,CGA
9.68247132978657,0.05939434526553746,0.5181718804216018,0.9915348385230711,5.27044677734375,2.2958470585833086,CGA
8.09366087482185,0.05502053551292804,0.5319091186081544,0.9954087832923141,5.24920654296875,2.1413589310523853,CGA
8.09366087482185,0.05502053551292804,0.5319091186081544,0.9954087832923141,5.24920654296875,2.1413589310523853,CGA
8.732393417911995,0.07113448998155514,0.5595500375808504,0.9953075204707384,5.30255126953125,2.1001426046280236,CGA
7.406459371512602,0.04976145445576307,0.5398151695663149,0.9949847296061369,5.28131103515625,2.2240863072912815,CGA
8.732393417911995,0.07113448998155514,0.5595500375808504,0.9953075204707384,5.30255126953125,2.1001426046280236,CGA
15.353453745970443,0.0765685763427213,0.5580835560327331,0.9913590309227285,5.34918212890625,2.073086717933249,CGA
15.353453745970443,0.0765685763427213,0.5580835560327331,0.9913590309227285,5.34918212890625,2.073086717933249,CGA
18.333925281132426,0.07127554474876732,0.5377655321383509,0.9899933832824279,5.2642822265625,2.061754984390887,CGA
18.333925281132426,0.07127554474876732,0.5377655321383509,0.9899933832824279,5.2642822265625,2.061754984390887,CGA
16.187132479734256,0.07753504962467679,0.5310068830457662,0.9915515874141485,5.2581787109375,2.0848678210725136,CGA
16.187132479734256,0.07753504962467679,0.5310068830457662,0.9915515874141485,5.2581787109375,2.0848678210725136,CGA
19.12762967713503,0.0753647872947568,0.544440184270085,0.9899335146433796,5.30645751953125,2.088792474988002,CGA
19.12762967713503,0.0753647872947568,0.544440184270085,0.9899335146433796,5.30645751953125,2.088792474988002,CGA
15.946761752899008,0.07247313822511936,0.5422702754196032,0.9905553560791794,5.3013916015625,2.1013697674094844,CGA
8.019638902559166,0.05058057348535772,0.5446129180992212,0.9949687499479107,5.30499267578125,2.2064324630075456,CGA
15.946761752899008,0.07247313822511936,0.5422702754196032,0.9905553560791794,5.3013916015625,2.1013697674094844,CGA
16.780867342985225,0.0754136542144916,0.5414851878372218,0.9905706311295502,5.30615234375,2.0838493153246187,CGA
16.780867342985225,0.0754136542144916,0.5414851878372218,0.9905706311295502,5.30615234375,2.0838493153246187,CGA
20.356591049120386,0.07154362404106855,0.5279186626544017,0.9893970584282235,5.26361083984375,2.0942231389194474,CGA
20.356591049120386,0.07154362404106855,0.5279186626544017,0.9893970584282235,5.26361083984375,2.0942231389194474,CGA
18.928739334041786,0.07504434945258479,0.5424678335853134,0.989894179663727,5.3079833984375,2.0731542373667926,CGA
18.928739334041786,0.07504434945258479,0.5424678335853134,0.989894179663727,5.3079833984375,2.0731542373667926,CGA
9.768218591124914,0.08980687995481115,0.5800086564153365,0.9946565979860463,5.42431640625,2.131454930003702,CGA
9.768218591124914,0.08980687995481115,0.5800086564153365,0.9946565979860463,5.42431640625,2.131454930003702,CGA
11.305388149839102,0.08644090825525311,0.5881503706301545,0.9938303267826871,5.4285888671875,2.1268151854176085,CGA
6.735165501581102,0.05046558996583997,0.5415571149987257,0.9953323718551919,5.27764892578125,2.220949270887624,CGA
11.305388149839102,0.08644090825525311,0.5881503706301545,0.9938303267826871,5.4285888671875,2.1268151854176085,CGA
10.710856245931534,0.08593825712569175,0.5656075118591695,0.9940356290055176,5.39300537109375,2.1087446745659406,CGA
10.710856245931534,0.08593825712569175,0.5656075118591695,0.9940356290055176,5.39300537109375,2.1087446745659406,CGA
10.428104680428373,0.09230534922673803,0.5713330234066584,0.9942207138266299,5.41693115234375,2.1290308635883046,CGA
10.428104680428373,0.09230534922673803,0.5713330234066584,0.9942207138266299,5.41693115234375,2.1290308635883046,CGA
12.259709679575936,0.08337615184449024,0.5624819386015231,0.9935025915123795,5.38153076171875,2.111804896858031,CGA
12.259709679575936,0.08337615184449024,0.5624819386015231,0.9935025915123795,5.38153076171875,2.111804896858031,CGA
11.6813182727931,0.08584188432113747,0.5599419257457069,0.9935618649286481,5.3648681640625,2.1162621668383057,CGA
11.6813182727931,0.08584188432113747,0.5599419257457069,0.9935618649286481,5.3648681640625,2.1162621668383057,CGA
11.69700394088322,0.08660134835580936,0.5613798551406718,0.9937927775637284,5.3800048828125,2.115386249447405,CGA
8.4135484560033,0.05026247697769573,0.5441412875167445,0.994637721431328,5.2899169921875,2.208450100993557,CGA
11.69700394088322,0.08660134835580936,0.5613798551406718,0.9937927775637284,5.3800048828125,2.115386249447405,CGA
